id,matched_actor,text,username,timestamp,likes,retweets,hashtags,word_count,long_form,duplicate_content_cluster_id,detected_language,flagged_content,flagged_reason,confirmed_flag,topic_relevant,relations_checked,relations_recheck_done,clean_text,clean_text_lemmatized,long_form_excerpt,hashtags_extracted,actor_match_diff,actor_match_verified,actors_mentioned,sentiment_score,sentiment_label
2090172014468194801,"Iran, Turkiye","@ejmalrai FALSE FLAG SHIT

Iran War
Is the only Reality

Everything else is Eyewash

Like @AH_AlSharaa in Syria

@RTErdogan
Is a Mossad Right Wing Asset in Turkey

TRILATERAL ANTI-IRAN AGGRESSION PACT
aka
MECCA PACT

Transforms into

QUADLATERAL ANTI-IRAN AGGRESSION PACT
aka
ISTANBUL PACT",BallaSalwanKoti,2026-08-19 20:20:16+0000,1,0,,43,False,,en,True,profanity,,True,True,True,false flag shit iran war is the only reality everything else is eyewash like in syria is a mossad right wing asset in turkey trilateral anti-iran aggression pact aka mecca pact transforms into quadlateral anti-iran aggression pact aka istanbul pact,false flag shit iran war reality everything else eyewash like syria mossad right wing asset turkey trilateral aggression pact aka mecca pact transforms quadlateral aggression pact aka istanbul pact,,[],,True,"['Iran', 'Turkiye']",-0.7845,negative
2090163347635241311,"Iran, Turkiye","@TheSaud1Prince The voice of a young Muslim from Iran: Israel attacked Turkish soil, so what happened to the Mecca Pact?",smohammadm1212,2026-08-19 19:45:50+0000,0,0,,20,False,,en,False,,,True,True,True,"the voice of a young muslim from iran: israel attacked turkish soil, so what happened to the mecca pact?",voice young muslim iran israel attacked turkish soil happened mecca pact,,[],,True,"['Iran', 'Turkiye']",-0.4588,negative
2090163069062091139,"Iran, Turkiye","@RTErdogan The voice of a young Muslim from Iran: Israel attacked Turkish soil, so what happened to the Mecca Pact?",smohammadm1212,2026-08-19 19:44:43+0000,0,0,,20,False,,en,False,,,True,True,True,"the voice of a young muslim from iran: israel attacked turkish soil, so what happened to the mecca pact?",voice young muslim iran israel attacked turkish soil happened mecca pact,,[],,True,"['Iran', 'Turkiye']",-0.4588,negative
2090159923212750954,Pakistan,@zahidm63 It has impact on Pakistan in the light of recent strategic Makkah Pact. On the other hand Syria is also extending hand towards Israel. Pakistan is again at centre of the stage,adilnazirmalik,2026-08-19 19:32:13+0000,0,0,,33,False,,en,False,,,True,True,True,it has impact on pakistan in the light of recent strategic makkah pact. on the other hand syria is also extending hand towards israel. pakistan is again at centre of the stage,impact pakistan light recent strategic makkah pact hand syria also extending hand towards israel pakistan centre stage,,[],,True,['Pakistan'],0.7506,positive
2090159764051243354,"Pakistan, Saudi Arabia","What happened to the Mecca Pact? 

Wasn’t Pakistan and Saudi Arabia supposed to come to Turkey’s rescue?",oulosP,2026-08-19 19:31:35+0000,62,13,,17,False,,en,False,,,True,True,True,what happened to the mecca pact? wasn’t pakistan and saudi arabia supposed to come to turkey’s rescue?,happened mecca pact pakistan saudi arabia supposed come turkey rescue,,[],text shows but matched_actor missing: ['Turkiye'],False,"['Pakistan', 'Saudi Arabia', 'Turkiye']",0.5661,positive
2090159363424166130,Iran,"Could Iran one day join the Mecca pact?

https://t.co/GZJ2Nl9Z3c",RStatecraft,2026-08-19 19:30:00+0000,2,0,,9,False,,en,False,,,True,True,True,could iran one day join the mecca pact?,could iran one day join mecca pact,,[],,True,['Iran'],0.296,positive
2090156544810008763,Turkiye,"@cngsgnc “We signed a Mecca pact and they are retaliating against us by entering Qunaitra etc “

There aren’t any Turkish bases in Qunaitra either",elerrantenomad,2026-08-19 19:18:48+0000,5,0,,25,False,,en,False,,,True,True,True,“we signed a mecca pact and they are retaliating against us by entering qunaitra etc “ there aren’t any turkish bases in qunaitra either,signed mecca pact retaliating us entering qunaitra etc turkish base qunaitra either,,[],,True,['Turkiye'],0.0,neutral
2090156003073663002,"Pakistan, Saudi Arabia, Turkiye, United States","19Aug2026 - Au79 Daily Market Intelligence Report

⚖️ The Great Acceleration & Tactical Alpha

The legacy financial system is suffocating under a $9.6 trillion maturity wall and structural deficits. Traditional central bank rate manipulations are now secondary to the mathematical necessity of fiat debasement. We are observing a violent, asymmetric capital rotation out of unhedged duration and into the physical bottlenecks of the 21st century: localized nuclear energy, decentralized compute, and absolute digital scarcity. The 🌐 convergence of these technologies dictates that ⚔️ spatial risk and 🧬 biological capital are the definitive frontiers for legacy preservation.

📌 Key Strategic Takeaways:
🔹 Macro Overview: U.S. Treasury emergency buybacks are suppressing long-term funding costs, acting as a direct countermeasure to the mathematical exhaustion of commercial bank reserves and a stalling global net liquidity trajectory.
🔹 Market Catalysts: Institutional capital is violently rotating into the Russell 2000 on yield curve steepening assumptions, while algorithmically digesting the structural divergence between hawkish central bank rhetoric and panicked Treasury interventions.
🔹 Primary Flashpoint: The ratification of the Saudi-Türkiye-Pakistan ""Mecca Pact"" permanently fractures the unipolar deterrence model, establishing a nuclear-armed triad capable of bypassing U.S. naval hegemony from the Persian Gulf to the Horn of Africa.

🎯 The Au79 Stance (Our View):
To survive and dominate this transition, capital must execute a ruthless triad of allocation: escape state debasement via the thermodynamic digital scarcity of Bitcoin, capture the physical bottlenecks of decentralized AI compute and nuclear baseload energy, and optimize biological capital through clinical epigenetic reprogramming.

We invite you to bypass the retail noise. Subscribe to the Au79 Macro Substack for immediate access to our full, unredacted deep research reports, daily market intelligence updates, and comprehensive sovereign roadmaps.

Give Yourself Some Grace, Provide Love & Kindness and Remember to Fail-Learn-Grow-Share-Repeat.

Marty Gold
Founder, Au79 Macro

#Au79Macro #Macroeconomics #YieldCurveControl #FiscalDominance #Liquidity #CapitalAllocation #SovereignWealth #SmartMoney #Russell2000 #FixedIncome #WealthPreservation

$STRC $SATA $ITWO $SPYI $QQQI $AVAT $MSTR $BMNR $FBTC $HBAR $LINK $UPXI $XRPN $ARKG $ARKK $BE $NLR $SPCX $SHLD $TAOX $GLDM $PAXG $USFR - $AVAX.X $BTC.X $DOT.X $ETH.X $HBAR.X $LINK.X $SOL.X $TAO.X $XLM.X $XRP.X

https://t.co/Ki2uoGtSX2",Marty_Au79,2026-08-19 19:16:39+0000,0,0,"#Au79Macro, #CapitalAllocation, #FiscalDominance, #FixedIncome, #Liquidity, #Macroeconomics, #Russell2000, #SmartMoney, #SovereignWealth, #WealthPreservation, #YieldCurveControl",344,True,,en,True,crypto_spam,,True,True,True,"19aug2026 - au79 daily market intelligence report ⚖️ the great acceleration & tactical alpha the legacy financial system is suffocating under a $9.6 trillion maturity wall and structural deficits. traditional central bank rate manipulations are now secondary to the mathematical necessity of fiat debasement. we are observing a violent, asymmetric capital rotation out of unhedged duration and into the physical bottlenecks of the 21st century: localized nuclear energy, decentralized compute, and absolute digital scarcity. the 🌐 convergence of these technologies dictates that ⚔️ spatial risk and 🧬 biological capital are the definitive frontiers for legacy preservation. 📌 key strategic takeaways: 🔹 macro overview: u.s. treasury emergency buybacks are suppressing long-term funding costs, acting as a direct countermeasure to the mathematical exhaustion of commercial bank reserves and a stalling global net liquidity trajectory. 🔹 market catalysts: institutional capital is violently rotating into the russell 2000 on yield curve steepening assumptions, while algorithmically digesting the structural divergence between hawkish central bank rhetoric and panicked treasury interventions. 🔹 primary flashpoint: the ratification of the saudi-türkiye-pakistan ""mecca pact"" permanently fractures the unipolar deterrence model, establishing a nuclear-armed triad capable of bypassing u.s. naval hegemony from the persian gulf to the horn of africa. 🎯 the au79 stance (our view): to survive and dominate this transition, capital must execute a ruthless triad of allocation: escape state debasement via the thermodynamic digital scarcity of bitcoin, capture the physical bottlenecks of decentralized ai compute and nuclear baseload energy, and optimize biological capital through clinical epigenetic reprogramming. we invite you to bypass the retail noise. subscribe to the au79 macro substack for immediate access to our full, unredacted deep research reports, daily market intelligence updates, and comprehensive sovereign roadmaps. give yourself some grace, provide love & kindness and remember to fail-learn-grow-share-repeat. marty gold founder, au79 macro au79macro macroeconomics yieldcurvecontrol fiscaldominance liquidity capitalallocation sovereignwealth smartmoney russell2000 fixedincome wealthpreservation $strc $sata $itwo $spyi $qqqi $avat $mstr $bmnr $fbtc $hbar $link $upxi $xrpn $arkg $arkk $be $nlr $spcx $shld $taox $gldm $paxg $usfr - $avax.x $btc.x $dot.x $eth.x $hbar.x $link.x $sol.x $tao.x $xlm.x $xrp.x",daily market intelligence report great acceleration tactical alpha legacy financial system suffocating trillion maturity wall structural deficit traditional central bank rate manipulation secondary mathematical necessity fiat debasement observing violent asymmetric capital rotation unhedged duration physical bottleneck century localized nuclear energy decentralized compute absolute digital scarcity convergence technology dictate spatial risk biological capital definitive frontier legacy preservation key strategic takeaway macro overview treasury emergency buyback suppressing funding cost acting direct countermeasure mathematical exhaustion commercial bank reserve stalling global net liquidity trajectory market catalyst institutional capital violently rotating russell yield curve steepening assumption algorithmically digesting structural divergence hawkish central bank rhetoric panicked treasury intervention primary flashpoint ratification mecca pact permanently fracture unipolar deterrence model establishing triad capable bypassing naval hegemony persian gulf horn africa stance view survive dominate transition capital must execute ruthless triad allocation escape state debasement via thermodynamic digital scarcity bitcoin capture physical bottleneck decentralized ai compute nuclear baseload energy optimize biological capital clinical epigenetic reprogramming invite bypass retail noise subscribe macro substack immediate access full unredacted deep research report daily market intelligence update comprehensive sovereign roadmaps give grace provide love kindness remember marty gold founder macro macroeconomics yieldcurvecontrol fiscaldominance liquidity capitalallocation sovereignwealth smartmoney fixedincome wealthpreservation strc sata itwo spyi qqqi avat mstr bmnr fbtc hbar link upxi xrpn arkg arkk nlr spcx shld taox gldm paxg usfr,"19aug2026 - au79 daily market intelligence report ⚖️ the great acceleration & tactical alpha the legacy financial system is suffocating under a $9.6 trillion maturity wall and structural deficits. traditional central bank rate manipulations are now secondary to the mathematical necessity of fiat debasement. we are observing a violent, asymmetric capital rotation out of unhedged duration and into the physical bottlenecks of the 21st century: localized nuclear energy, decentralized compute, and absolute digital scarcity. the 🌐 convergence of these technologies dictates that ⚔️ spatial risk and 🧬 biological capital are the definitive frontiers for legacy preservation. 📌 key strategic takeaways:","['#Au79Macro', '#CapitalAllocation', '#FiscalDominance', '#FixedIncome', '#Liquidity', '#Macroeconomics', '#Russell2000', '#SmartMoney', '#SovereignWealth', '#WealthPreservation', '#YieldCurveControl']",,True,"['Pakistan', 'Saudi Arabia', 'Turkiye', 'United States']",0.969,positive
2090155061674700885,Turkiye,"@ragipsoylu Turkiye is gonna let this slide?

So much for Mecca Pact or whatever, not worth the paper it was printed on.",_haye_,2026-08-19 19:12:54+0000,11,0,,22,False,,en,False,,,False,True,,"turkiye is gonna let this slide? so much for mecca pact or whatever, not worth the paper it was printed on.",turkiye gon na let slide much mecca pact whatever worth paper printed,,[],,True,['Turkiye'],,
2090154331676839961,Iran,"THE NEW GREAT GAME

As the Strait of Hormuz remains sealed, the geopolitical chessboard is being redrawn. The Mecca pact is just one piece. Turkey's ""Great Turan"" ambitions, the activation of the International North-South Transport Corridor (INSTC), and China's advancing Wakhan Corridor road project are all part of a broader Eurasian realignment. An ""Eurasian Axis"" of Russia, China, and Iran is challenging the US-led order. Trump's administration, focused on its war with Iran, is struggling to contain this shift. The old rules of the game are being rewritten—and the new ones are being written in Beijing, Moscow, and Tehran.

#GreatGame #EurasianAxis #INSTC #WakhanCorridor #GreatTuran #BRICS #China #Russia #Iran #Geopolitics #NewWorldOrder",TheWorldCorresp,2026-08-19 19:10:00+0000,5,0,"#BRICS, #China, #EurasianAxis, #Geopolitics, #GreatGame, #GreatTuran, #INSTC, #Iran, #NewWorldOrder, #Russia, #WakhanCorridor",110,False,,en,False,,,False,True,,"the new great game as the strait of hormuz remains sealed, the geopolitical chessboard is being redrawn. the mecca pact is just one piece. turkey's ""great turan"" ambitions, the activation of the international north-south transport corridor (instc), and china's advancing wakhan corridor road project are all part of a broader eurasian realignment. an ""eurasian axis"" of russia, china, and iran is challenging the us-led order. trump's administration, focused on its war with iran, is struggling to contain this shift. the old rules of the game are being rewritten—and the new ones are being written in beijing, moscow, and tehran. greatgame eurasianaxis instc wakhancorridor greatturan brics china russia iran geopolitics newworldorder",new great game strait hormuz remains sealed geopolitical chessboard redrawn mecca pact one piece turkey great turan ambition activation international transport corridor instc china advancing wakhan corridor road project part broader eurasian realignment eurasian axis russia china iran challenging order trump administration focused war iran struggling contain shift old rule game rewritten new one written beijing moscow tehran greatgame eurasianaxis instc wakhancorridor greatturan brics china russia iran geopolitics newworldorder,,"['#BRICS', '#China', '#EurasianAxis', '#Geopolitics', '#GreatGame', '#GreatTuran', '#INSTC', '#Iran', '#NewWorldOrder', '#Russia', '#WakhanCorridor']",text shows but matched_actor missing: ['Turkiye'],False,"['Iran', 'Turkiye']",,
2090151441927164014,Turkiye,"• Israel didn’t notify Turkey, didn’t use the hotline, “played with fire” as a Turkish official puts
• No Turkish presence at the base for the last 2 days, Turks were only tasked to rebuild the runway, the tower 
• Turkey is actually closing outposts

https://t.co/cFU8TrnOT8",ragipsoylu,2026-08-19 18:58:31+0000,656,77,,46,False,,en,False,,,False,True,,"• israel didn’t notify turkey, didn’t use the hotline, “played with fire” as a turkish official puts • no turkish presence at the base for the last 2 days, turks were only tasked to rebuild the runway, the tower • turkey is actually closing outposts",israel notify turkey use hotline played fire turkish official put turkish presence base last day turk tasked rebuild runway tower turkey actually closing outpost,,[],,True,['Turkiye'],,
2090148252746154069,"Pakistan, Saudi Arabia, Turkiye","The New Crescent: Mecca Pact Gives Rise to a Sunni Bloc, (Pakistan, Turkey &amp; Saudi Arabia,) Posing New Challenges for Israel
Jerusalem, and Islamic Claims There, Are Likely to Form the Symbolic Element That Knits the Emergent Group Together
https://t.co/5rbJ5fweFI",MarvinWise83638,2026-08-19 18:45:51+0000,0,0,,40,False,,en,False,,,True,True,True,"the new crescent: mecca pact gives rise to a sunni bloc, (pakistan, turkey &amp; saudi arabia,) posing new challenges for israel jerusalem, and islamic claims there, are likely to form the symbolic element that knits the emergent group together",new crescent mecca pact give rise sunni bloc pakistan turkey amp saudi arabia posing new challenge israel jerusalem islamic claim likely form symbolic element knit emergent group together,,[],text shows but matched_actor missing: ['United States'],False,"['Pakistan', 'Saudi Arabia', 'Turkiye', 'United States']",0.0772,positive
2090146941099466928,"Pakistan, Turkiye",Mecca Defence Pact #Pakistan #qatar #saudiarabia🇸🇦 #defencedeal #türkiye @sundusmustaqeem https://t.co/g64viKjRHg,TheRealSundus,2026-08-19 18:40:38+0000,2,0,"#Pakistan, #defencedeal, #qatar, #saudiarabia, #türkiye",10,False,,ca,False,,,,,,,,,,,,,,
2090141853513564616,Saudi Arabia,"The reshaping of US military presence in the region is not a crisis, but a defining moment for self-reliant security. The ""Mecca Pact"" confirms Saudi Arabia isn't waiting for a US vacuum; it is engineering stability through a sovereign defense alliance.",Hossam_AlMulla9,2026-08-19 18:20:25+0000,1,0,,41,False,cluster_19,en,False,,,False,True,,"the reshaping of us military presence in the region is not a crisis, but a defining moment for self-reliant security. the ""mecca pact"" confirms saudi arabia isn't waiting for a us vacuum; it is engineering stability through a sovereign defense alliance.",reshaping us military presence region crisis defining moment security mecca pact confirms saudi arabia waiting us vacuum engineering stability sovereign defense alliance,,[],,True,['Saudi Arabia'],,
2090141617411723294,Saudi Arabia,"The reshaping of US military presence in the region is not a crisis, but a defining moment for self-reliant security. The ""Mecca Pact"" confirms Saudi Arabia isn't waiting for a US vacuum; it is engineering stability through a sovereign defense alliance.",Hossam_Almulla,2026-08-19 18:19:29+0000,1,0,,41,False,cluster_19,en,False,,,False,True,,"the reshaping of us military presence in the region is not a crisis, but a defining moment for self-reliant security. the ""mecca pact"" confirms saudi arabia isn't waiting for a us vacuum; it is engineering stability through a sovereign defense alliance.",reshaping us military presence region crisis defining moment security mecca pact confirms saudi arabia waiting us vacuum engineering stability sovereign defense alliance,,[],,True,['Saudi Arabia'],,
2090137919516250430,Iran,"Mr. @Abdulkhaleq_UAE would you explain how is it the beginning of the American Middle East Era? I am yet to hear or read a compelling explanation. 

The Washington Post reported that the pentagon is weighing scaling back its presence in the Middle East after the end of Iran war. And we see that America’s credibility in the world is under serious challenge. 

Another matter, but related, we see lots of voices from the UAE specifically (which is something I can’t understand), playing down the strategic relevance of the Mecca Pact. 

So, the Mecca Pact is irrelevant and America is stronger than ever in the Middle East. But tell us how? Care to explain? I have made such case in a recent article I published, but I’m interested to get your explanation.",Jaber_Algayal,2026-08-19 18:04:47+0000,4,0,,131,False,,en,False,,,True,True,True,"mr. would you explain how is it the beginning of the american middle east era? i am yet to hear or read a compelling explanation. the washington post reported that the pentagon is weighing scaling back its presence in the middle east after the end of iran war. and we see that america’s credibility in the world is under serious challenge. another matter, but related, we see lots of voices from the uae specifically (which is something i can’t understand), playing down the strategic relevance of the mecca pact. so, the mecca pact is irrelevant and america is stronger than ever in the middle east. but tell us how? care to explain? i have made such case in a recent article i published, but i’m interested to get your explanation.",would explain beginning american middle east era yet hear read compelling explanation washington post reported pentagon weighing scaling back presence middle east end iran war see america credibility world serious challenge another matter related see lot voice uae specifically something understand playing strategic relevance mecca pact mecca pact irrelevant america stronger ever middle east tell us care explain made case recent article published interested get explanation,,[],,True,['Iran'],0.9192,positive
2090136716518568151,Turkiye,"Türkiye’s leading role in the Makkah pact highlights Ankara’s ongoing pivot toward strategic autonomy. Despite holding NATO's second-largest military, Türkiye is anchoring its long-term security alongside sovereign Eurasian and Global South partners. https://t.co/EuwZOK0mJI",ASovereign30930,2026-08-19 18:00:00+0000,5,1,,33,False,,en,False,,,True,True,True,"türkiye’s leading role in the makkah pact highlights ankara’s ongoing pivot toward strategic autonomy. despite holding nato's second-largest military, türkiye is anchoring its long-term security alongside sovereign eurasian and global south partners.",türkiye leading role makkah pact highlight ankara ongoing pivot toward strategic autonomy despite holding nato military türkiye anchoring security alongside sovereign eurasian global south partner,,[],,True,['Turkiye'],0.34,positive
2090131261457080374,"Saudi Arabia, Turkiye","@leventkemaI The whole Mecca pact is a joke. 

No one will come to help Saudi Arabia if it will be attacked. 

And they will definitely not come to help Turkey if they are attacked.",mic94496714,2026-08-19 17:38:20+0000,0,0,,34,False,,en,False,,,True,True,True,the whole mecca pact is a joke. no one will come to help saudi arabia if it will be attacked. and they will definitely not come to help turkey if they are attacked.,whole mecca pact joke one come help saudi arabia attacked definitely come help turkey attacked,,[],,True,"['Saudi Arabia', 'Turkiye']",-0.4325,negative
2090130125883084977,"Pakistan, Saudi Arabia","⚡️Netanyahu on Syria:

We will not tolerate a Turkish military entrenchment that moves south. We have made this clear in general terms. 

Now, we saw that there was an intention by Türkiye to establish itself in an airfield near Aleppo. And we delivered a message. 

The message was delivered, but apparently they didn't hear it. So we made sure they understood it in a better way… https://t.co/etZ5VTAFfs",warintel4u,2026-08-19 17:33:49+0000,44,16,,67,False,,en,False,,,False,True,,"⚡️netanyahu on syria: we will not tolerate a turkish military entrenchment that moves south. we have made this clear in general terms. now, we saw that there was an intention by türkiye to establish itself in an airfield near aleppo. and we delivered a message. the message was delivered, but apparently they didn't hear it. so we made sure they understood it in a better way…",syria tolerate turkish military entrenchment move south made clear general term saw intention türkiye establish airfield near aleppo delivered message message delivered apparently hear made sure understood better,,[],"matched_actor has but text doesn't clearly show: ['Pakistan', 'Saudi Arabia']; text shows but matched_actor missing: ['Turkiye']",False,['Turkiye'],,
2090129395188994059,Iran,"@ragipsoylu Mecca pact done to protect Israel, not againts israel. It is against for Iran.",StateOfCorolla,2026-08-19 17:30:55+0000,1,0,,15,False,,en,False,,,True,True,True,"mecca pact done to protect israel, not againts israel. it is against for iran.",mecca pact done protect israel againts israel iran,,[],,True,['Iran'],0.3818,positive
2090125747767964050,"Pakistan, Saudi Arabia","Pakistan is a clear beneficiary. The Makkah pact formalises its role as a regional security provider, building on its existing Saudi defense ties, while its mediation between Washington and Tehran has enhanced its diplomatic weight. @MiddleEastMnt",PolicyVanguard,2026-08-19 17:16:25+0000,0,0,,36,False,,en,False,,,True,True,True,"pakistan is a clear beneficiary. the makkah pact formalises its role as a regional security provider, building on its existing saudi defense ties, while its mediation between washington and tehran has enhanced its diplomatic weight.",pakistan clear beneficiary makkah pact formalises role regional security provider building existing saudi defense tie mediation washington tehran enhanced diplomatic weight,,[],,True,"['Pakistan', 'Saudi Arabia']",0.8225,positive
2090125187794821197,Saudi Arabia,"@AJNlive K Tone here. [cracks a Man-ergy]

Muslim Divide: Shattered Clay. Khamenei assassination bent the divide—temporary. Mecca Pact is a strategic illusion, not a Muslim NATO. Saudi-UAE split deepens. Gaza continues. 90% chance sectarianism resumes.

Peace and patterns. ✊ https://t.co/iK9ALQAhAm",Xevolverz,2026-08-19 17:14:12+0000,1,0,,40,False,,en,False,,,True,True,True,"k tone here. [cracks a man-ergy] muslim divide: shattered clay. khamenei assassination bent the divide—temporary. mecca pact is a strategic illusion, not a muslim nato. saudi-uae split deepens. gaza continues. 90% chance sectarianism resumes. peace and patterns. ✊",k tone crack muslim divide shattered clay khamenei assassination bent divide temporary mecca pact strategic illusion muslim nato split deepens gaza continues chance sectarianism resume peace pattern,,[],,True,['Saudi Arabia'],-0.3612,negative
2090125034912203179,Turkiye,"'Playing with fire': Israel's Syria strike tests Turkey after Mecca defence pact

https://t.co/fZ1r8CsMeI",leventkemaI,2026-08-19 17:13:35+0000,43,2,,13,False,cluster_13,en,False,,,True,True,True,'playing with fire': israel's syria strike tests turkey after mecca defence pact,fire israel syria strike test turkey mecca defence pact,,[],,True,['Turkiye'],-0.1779,negative
2090123357828079951,"Pakistan, Saudi Arabia, Turkiye","The new Mecca Defense Pact between Saudi Arabia, Pakistan, and Turkey aims for collective security, but its biggest flaw is ""strategic ambiguity."" Unlike NATO, which has a clear adversary, this alliance is fighting an ""unknown enemy""
https://t.co/2NdR3QHB3z https://t.co/eP5KA8iLNU",MuthannaAlt832,2026-08-19 17:06:55+0000,30,22,,38,False,,en,False,,,True,True,True,"the new mecca defense pact between saudi arabia, pakistan, and turkey aims for collective security, but its biggest flaw is ""strategic ambiguity."" unlike nato, which has a clear adversary, this alliance is fighting an ""unknown enemy""",new mecca defense pact saudi arabia pakistan turkey aim collective security biggest flaw strategic ambiguity unlike nato clear adversary alliance fighting unknown enemy,,[],,True,"['Pakistan', 'Saudi Arabia', 'Turkiye']",-0.705,negative
2090121617431281754,"Iran, United States","Although the Mecca pact has come into being amid the ongoing U.S.‑Iran confrontation, it need not be construed as an expressly anti‑Iran coalition. On the contrary, Tehran has good reason to view it favorably.

https://t.co/GZJ2Nl9Z3c",RStatecraft,2026-08-19 17:00:00+0000,1,0,,35,False,,en,False,,,True,True,True,"although the mecca pact has come into being amid the ongoing u.s.‑iran confrontation, it need not be construed as an expressly anti‑iran coalition. on the contrary, tehran has good reason to view it favorably.",although mecca pact come amid ongoing confrontation need construed expressly coalition contrary tehran good reason view favorably,,[],,True,"['Iran', 'United States']",0.4939,positive
2090121617372528916,"Pakistan, Saudi Arabia, Turkiye","Egypt may yet join Saudi Arabia, Turkey and Pakistan in their mutual defence pact. But for now, Cairo is continuing its cautious foreign policy approach. https://t.co/HuTS33BsFB",ChathamHouse,2026-08-19 17:00:00+0000,21,11,,26,False,,en,False,,,True,True,True,"egypt may yet join saudi arabia, turkey and pakistan in their mutual defence pact. but for now, cairo is continuing its cautious foreign policy approach.",egypt may yet join saudi arabia turkey pakistan mutual defence pact cairo continuing cautious foreign policy approach,,[],,True,"['Pakistan', 'Saudi Arabia', 'Turkiye']",0.0516,positive
2090120002833981918,Pakistan,"Makkah Pact Remains Open To Regional Countries | Mohamed Qubaty | Asia One News

#Asiaone #Asiaonenews #MakkahPact #SaudiArabia #Pakistan https://t.co/FDUYICR5IL",AsiaOne_News,2026-08-19 16:53:35+0000,1,0,"#Asiaone, #Asiaonenews, #MakkahPact, #Pakistan, #SaudiArabia",20,False,,en,False,,,True,True,True,makkah pact remains open to regional countries | mohamed qubaty | asia one news asiaone asiaonenews makkahpact saudiarabia pakistan,makkah pact remains open regional country mohamed qubaty asia one news asiaone asiaonenews makkahpact saudiarabia pakistan,,"['#Asiaone', '#Asiaonenews', '#MakkahPact', '#Pakistan', '#SaudiArabia']",text shows but matched_actor missing: ['Saudi Arabia'],False,"['Pakistan', 'Saudi Arabia']",0.0,neutral
2090117215332741388,Turkiye,'Playing with fire': Israel's Syria strike tests Turkey after Mecca defence pact https://t.co/Sha2ckswKG,callmefree1,2026-08-19 16:42:31+0000,1,0,,13,False,cluster_13,en,False,,,True,True,True,'playing with fire': israel's syria strike tests turkey after mecca defence pact,fire israel syria strike test turkey mecca defence pact,,[],,True,['Turkiye'],-0.1779,negative
2090114043751346424,"Pakistan, Saudi Arabia, Turkiye","@RShivshankar Never trust #US as its playing to the gallaries
#US President @realDonaldTrump praised the Mecca pact between Saudi Arabia,  Pakistan &amp; Turkiye just a few days ago
Trump has been soft with Pakistan govt &amp; given them not only $ but F16 parts and upgrades",gauagg,2026-08-19 16:29:55+0000,0,0,#US,46,False,,en,False,,,True,True,True,"never trust us as its playing to the gallaries us president praised the mecca pact between saudi arabia, pakistan &amp; turkiye just a few days ago trump has been soft with pakistan govt &amp; given them not only $ but f16 parts and upgrades",never trust us playing gallaries us president praised mecca pact saudi arabia pakistan amp turkiye day ago trump soft pakistan govt amp given part upgrade,,['#US'],,True,"['Pakistan', 'Saudi Arabia', 'Turkiye']",0.1653,positive
2090111959249391899,Saudi Arabia,"🇸🇦🇾🇪🚨 #BREAKING — Houthi spokesperson says hundreds of Saudi officers and commanders were killed or injured in Houthi attacks.

▪️ 12+ Saudi warships sunk or burned
▪️ 94 ships blocked from crossing regional waterways

Where is the “Mecca Pact” now? 👀

#SaudiArabia #Yemen",TheWarPolitics0,2026-08-19 16:21:38+0000,9,6,"#BREAKING, #SaudiArabia, #Yemen",43,False,,en,False,,,True,True,True,🇸🇦🇾🇪🚨 breaking — houthi spokesperson says hundreds of saudi officers and commanders were killed or injured in houthi attacks. ▪️ 12+ saudi warships sunk or burned ▪️ 94 ships blocked from crossing regional waterways where is the “mecca pact” now? 👀 saudiarabia yemen,breaking houthi spokesperson say hundred saudi officer commander killed injured houthi attack saudi warship sunk burned ship blocked crossing regional waterway mecca pact saudiarabia yemen,,"['#BREAKING', '#SaudiArabia', '#Yemen']",,True,['Saudi Arabia'],-0.9136,negative
2090108945872392486,"Iran, Turkiye","The death cult has started a war on Turkiye. 

They had even announced that ""Turkiye is next"", after Iran. 

Sunni NATO Mecca pact, anyone?",AbebeSamson1,2026-08-19 16:09:39+0000,0,0,,24,False,cluster_20,en,False,,,True,True,True,"the death cult has started a war on turkiye. they had even announced that ""turkiye is next"", after iran. sunni nato mecca pact, anyone?",death cult started war turkiye even announced turkiye next iran sunni nato mecca pact anyone,,[],,True,"['Iran', 'Turkiye']",-0.8316,negative
2090108135713489309,Pakistan,"#Bangladesh &amp; #Egypt should be invited to join #Makkah defence pact.

#Pakistan 🇵🇰
#KSA 🇸🇦
#Türkeye 🇹🇷
#Bangladesh 🇧🇩
#Egypt 🇪🇬",ilyasabbasi,2026-08-19 16:06:26+0000,0,0,"#Bangladesh, #Egypt, #KSA, #Makkah, #Pakistan, #Türkeye",21,False,,en,False,,,True,True,True,bangladesh &amp; egypt should be invited to join makkah defence pact. pakistan 🇵🇰 ksa 🇸🇦 türkeye 🇹🇷 bangladesh 🇧🇩 egypt 🇪🇬,bangladesh amp egypt invited join makkah defence pact pakistan ksa türkeye bangladesh egypt,,"['#Bangladesh', '#Egypt', '#KSA', '#Makkah', '#Pakistan', '#Türkeye']",text shows but matched_actor missing: ['Turkiye'],False,"['Pakistan', 'Turkiye']",0.3818,positive
